
1,Time,Displacement,Force
,(s),(mm),(N)
"","15.5200","0.2567","1.4995"
"","15.5400","0.2570","1.5611"
"","15.5600","0.2573","1.5763"
"","15.5800","0.2576","1.4858"
"","15.6000","0.2579","1.4657"
"","15.6200","0.2582","1.4993"
"","15.6400","0.2585","1.4917"
"","15.6600","0.2588","1.5367"
"","15.6800","0.2591","1.5095"
"","15.7000","0.2595","1.4340"
"","15.7200","0.2599","1.3940"
"","15.7400","0.2603","1.4566"
"","15.7600","0.2607","1.4680"
"","15.7800","0.2610","1.4729"
"","15.8000","0.2614","1.4391"
"","15.8200","0.2618","1.4494"
"","15.8400","0.2621","1.4625"
"","15.8600","0.2625","1.3978"
"","15.8800","0.2629","1.4202"
"","15.9000","0.2632","1.3652"
"","15.9200","0.2635","1.3123"
"","15.9400","0.2638","1.4754"
"","15.9600","0.2640","1.5399"
"","15.9800","0.2642","1.5656"
"","16.0000","0.2645","1.4786"
"","16.0200","0.2648","1.4219"
"","16.0400","0.2651","1.4868"
"","16.0600","0.2655","1.4720"
"","16.0800","0.2659","1.4820"
"","16.1000","0.2663","1.4987"
"","16.1200","0.2668","1.4679"
"","16.1400","0.2671","1.4928"
"","16.1600","0.2674","1.5088"
"","16.1800","0.2677","1.5025"
"","16.2000","0.2680","1.4600"
"","16.2200","0.2684","1.5593"
"","16.2400","0.2687","1.5856"
"","16.2600","0.2690","1.5407"
"","16.2800","0.2693","1.5089"
"","16.3000","0.2696","1.4406"
"","16.3200","0.2699","1.5101"
"","16.3400","0.2702","1.4965"
"","16.3600","0.2705","1.5249"
"","16.3800","0.2708","1.4421"
"","16.4000","0.2712","1.4410"
"","16.4200","0.2716","1.4867"
"","16.4400","0.2720","1.4527"
"","16.4600","0.2724","1.3814"
"","16.4800","0.2727","1.4205"
"","16.5000","0.2731","1.4826"
"","16.5200","0.2734","1.5174"
"","16.5400","0.2738","1.5453"
"","16.5600","0.2742","1.5183"
"","16.5800","0.2745","1.5306"
"","16.6000","0.2748","1.5637"
"","16.6200","0.2751","1.5094"
"","16.6400","0.2754","1.4101"
"","16.6600","0.2756","1.4483"
"","16.6800","0.2758","1.4829"
"","16.7000","0.2761","1.4165"
"","16.7200","0.2764","1.4310"
"","16.7400","0.2768","1.4853"
"","16.7600","0.2772","1.4301"
"","16.7800","0.2777","1.4308"
"","16.8000","0.2781","1.5169"
"","16.8200","0.2785","1.4713"
"","16.8400","0.2788","1.4013"
"","16.8600","0.2791","1.4681"
"","16.8800","0.2794","1.5297"
"","16.9000","0.2797","1.5661"
"","16.9200","0.2801","1.6046"
"","16.9400","0.2804","1.6227"
"","16.9600","0.2807","1.5309"
"","16.9800","0.2810","1.5399"
"","17.0000","0.2813","1.5231"
"","17.0200","0.2815","1.5297"
"","17.0400","0.2818","1.5570"
"","17.0600","0.2821","1.4971"
"","17.0800","0.2825","1.4885"
"","17.1000","0.2829","1.5812"
"","17.1200","0.2833","1.6383"
"","17.1400","0.2836","1.6636"
"","17.1600","0.2840","1.6369"
"","17.1800","0.2844","1.5601"
"","17.2000","0.2847","1.5722"
"","17.2200","0.2851","1.6150"
"","17.2400","0.2855","1.4857"
"","17.2600","0.2859","1.4632"
"","17.2800","0.2862","1.5295"
"","17.3000","0.2865","1.4921"
"","17.3200","0.2868","1.5277"
"","17.3400","0.2870","1.5696"
"","17.3600","0.2872","1.5533"
"","17.3800","0.2875","1.5127"
"","17.4000","0.2878","1.5211"
"","17.4200","0.2881","1.5407"
"","17.4400","0.2885","1.4991"
"","17.4600","0.2890","1.5367"
"","17.4800","0.2894","1.5806"
"","17.5000","0.2898","1.6350"
"","17.5200","0.2902","1.5662"
"","17.5400","0.2905","1.5818"
"","17.5600","0.2908","1.5122"
"","17.5800","0.2911","1.5647"
"","17.6000","0.2914","1.5861"
"","17.6200","0.2917","1.5474"
"","17.6400","0.2920","1.5697"
"","17.6600","0.2923","1.5777"
"","17.6800","0.2926","1.6128"
"","17.7000","0.2929","1.6165"
"","17.7200","0.2932","1.6784"
"","17.7400","0.2935","1.5543"
"","17.7600","0.2938","1.5380"
"","17.7800","0.2942","1.5108"
"","17.8000","0.2946","1.5183"
"","17.8200","0.2950","1.5819"
"","17.8400","0.2953","1.6321"
"","17.8600","0.2957","1.6577"
"","17.8800","0.2961","1.5069"
"","17.9000","0.2964","1.5063"
"","17.9200","0.2968","1.6683"
"","17.9400","0.2972","1.6898"
"","17.9600","0.2975","1.6801"
"","17.9800","0.2979","1.6639"
"","18.0000","0.2981","1.6619"
"","18.0200","0.2984","1.5992"
"","18.0400","0.2986","1.6310"
"","18.0600","0.2989","1.6040"
"","18.0800","0.2991","1.6335"
"","18.1000","0.2995","1.6533"
"","18.1200","0.2998","1.6670"
"","18.1400","0.3003","1.6038"
"","18.1600","0.3007","1.6529"
"","18.1800","0.3011","1.6616"
"","18.2000","0.3015","1.7036"
"","18.2200","0.3018","1.6905"
"","18.2400","0.3021","1.7114"
"","18.2600","0.3024","1.6076"
"","18.2800","0.3027","1.5859"
"","18.3000","0.3030","1.6136"
"","18.3200","0.3034","1.5745"
"","18.3400","0.3037","1.7111"
"","18.3600","0.3040","1.8063"
"","18.3800","0.3042","1.7073"
"","18.4000","0.3045","1.6534"
"","18.4200","0.3048","1.6832"
"","18.4400","0.3051","1.7131"
"","18.4600","0.3055","1.6932"
"","18.4800","0.3059","1.6429"
"","18.5000","0.3063","1.6303"
"","18.5200","0.3067","1.6668"
"","18.5400","0.3070","1.6967"
"","18.5600","0.3074","1.6947"
"","18.5800","0.3077","1.6638"
"","18.6000","0.3081","1.6320"
"","18.6200","0.3085","1.5769"
"","18.6400","0.3089","1.6155"
"","18.6600","0.3092","1.7147"
"","18.6800","0.3095","1.7132"
"","18.7000","0.3097","1.6463"
"","18.7200","0.3100","1.6677"
"","18.7400","0.3102","1.7463"
"","18.7600","0.3104","1.7140"
"","18.7800","0.3107","1.7412"
"","18.8000","0.3111","1.7344"
"","18.8200","0.3115","1.7209"
"","18.8400","0.3120","1.7148"
"","18.8600","0.3124","1.6634"
"","18.8800","0.3128","1.6606"
"","18.9000","0.3131","1.6328"
"","18.9200","0.3134","1.6808"
"","18.9400","0.3137","1.7031"
"","18.9600","0.3140","1.6760"
"","18.9800","0.3144","1.7371"
"","19.0000","0.3147","1.6988"
"","19.0200","0.3150","1.6238"
"","19.0400","0.3153","1.6998"
"","19.0600","0.3156","1.7214"
"","19.0800","0.3159","1.6767"
"","19.1000","0.3162","1.7160"
"","19.1200","0.3165","1.8151"
"","19.1400","0.3168","1.6997"
"","19.1600","0.3172","1.6810"
"","19.1800","0.3176","1.6881"
"","19.2000","0.3180","1.6933"
"","19.2200","0.3184","1.6671"
"","19.2400","0.3187","1.7208"
"","19.2600","0.3191","1.6874"
"","19.2800","0.3194","1.5813"
"","19.3000","0.3198","1.6802"
"","19.3200","0.3202","1.7264"
"","19.3400","0.3205","1.7118"
"","19.3600","0.3208","1.7642"
"","19.3800","0.3211","1.6922"
"","19.4000","0.3213","1.6063"
"","19.4200","0.3216","1.6525"
"","19.4400","0.3218","1.7786"
"","19.4600","0.3221","1.7513"
"","19.4800","0.3224","1.7570"
"","19.5000","0.3228","1.7424"
"","19.5200","0.3233","1.6107"
"","19.5400","0.3237","1.6793"
"","19.5600","0.3241","1.7580"
"","19.5800","0.3245","1.7820"
"","19.6000","0.3248","1.7795"
"","19.6200","0.3251","1.7809"
"","19.6400","0.3254","1.7760"
"","19.6600","0.3257","1.7781"
"","19.6800","0.3261","1.7064"
"","19.7000","0.3264","1.6494"
"","19.7200","0.3267","1.6679"
"","19.7400","0.3269","1.7291"
"","19.7600","0.3272","1.7219"
"","19.7800","0.3275","1.7044"
"","19.8000","0.3278","1.8192"
"","19.8200","0.3281","1.8145"
"","19.8400","0.3284","1.7789"
"","19.8600","0.3288","1.7572"
"","19.8800","0.3292","1.7204"
"","19.9000","0.3296","1.6953"
"","19.9200","0.3300","1.8102"
"","19.9400","0.3304","1.8330"
"","19.9600","0.3307","1.8545"
"","19.9800","0.3311","1.7665"
"","20.0000","0.3315","1.7450"
"","20.0200","0.3319","1.7285"
"","20.0400","0.3322","1.7361"
"","20.0600","0.3325","1.7607"
"","20.0800","0.3327","1.7587"
"","20.1000","0.3330","1.8118"
"","20.1200","0.3332","1.8109"
"","20.1400","0.3335","1.8141"
"","20.1600","0.3338","1.7913"
"","20.1800","0.3341","1.7521"
"","20.2000","0.3345","1.6907"
"","20.2200","0.3350","1.6476"
"","20.2400","0.3354","1.7716"
"","20.2600","0.3358","1.8058"
"","20.2800","0.3361","1.7468"
"","20.3000","0.3365","1.8433"
"","20.3200","0.3368","1.8852"
"","20.3400","0.3371","1.7919"
"","20.3600","0.3374","1.7968"
"","20.3800","0.3377","1.7754"
"","20.4000","0.3380","1.8239"
"","20.4200","0.3383","1.8840"
"","20.4400","0.3386","1.8720"
"","20.4600","0.3389","1.7072"
"","20.4800","0.3391","1.7178"
"","20.5000","0.3394","1.6798"
"","20.5200","0.3398","1.7367"
"","20.5400","0.3402","1.8751"
"","20.5600","0.3406","1.8818"
"","20.5800","0.3410","1.8403"
"","20.6000","0.3414","1.8550"
"","20.6200","0.3417","1.9100"
"","20.6400","0.3421","1.8702"
"","20.6600","0.3424","1.8836"
"","20.6800","0.3428","1.8673"
"","20.7000","0.3432","1.8138"
"","20.7200","0.3435","1.8250"
"","20.7400","0.3438","1.8457"
"","20.7600","0.3441","1.8774"
"","20.7800","0.3443","1.7554"
"","20.8000","0.3446","1.7693"
"","20.8200","0.3448","1.8124"
"","20.8400","0.3451","1.8365"
"","20.8600","0.3455","1.8514"
"","20.8800","0.3458","1.8053"
"","20.9000","0.3463","1.7590"
"","20.9200","0.3467","1.8346"
"","20.9400","0.3471","1.8358"
"","20.9600","0.3475","1.7798"
"","20.9800","0.3478","1.7505"
"","21.0000","0.3481","1.7997"
"","21.0200","0.3484","1.7751"
"","21.0400","0.3487","1.8040"
"","21.0600","0.3491","1.7828"
"","21.0800","0.3494","1.7586"
"","21.1000","0.3497","1.8316"
"","21.1200","0.3499","1.8357"
"","21.1400","0.3502","1.7781"
"","21.1600","0.3505","1.7982"
"","21.1800","0.3508","1.8546"
"","21.2000","0.3511","1.9177"
"","21.2200","0.3515","1.8557"
"","21.2400","0.3519","1.7768"
"","21.2600","0.3523","1.7494"
"","21.2800","0.3527","1.7766"
"","21.3000","0.3531","1.8561"
"","21.3200","0.3534","1.8859"
"","21.3400","0.3538","1.8245"
"","21.3600","0.3541","1.9050"
"","21.3800","0.3545","1.8853"
"","21.4000","0.3549","1.8995"
"","21.4200","0.3552","1.9009"
"","21.4400","0.3555","1.8558"
"","21.4600","0.3557","1.8486"
"","21.4800","0.3559","1.8339"
"","21.5000","0.3562","1.7910"
"","21.5200","0.3564","1.8134"
"","21.5400","0.3567","1.8248"
"","21.5600","0.3571","1.8662"
"","21.5800","0.3575","1.8515"
"","21.6000","0.3580","1.8089"
"","21.6200","0.3584","1.8031"
"","21.6400","0.3588","1.7818"
"","21.6600","0.3591","1.9178"
"","21.6800","0.3595","1.9505"
"","21.7000","0.3598","1.8629"
"","21.7200","0.3601","1.8508"
"","21.7400","0.3604","1.9358"
"","21.7600","0.3607","1.9138"
"","21.7800","0.3610","1.8732"
"","21.8000","0.3613","1.9124"
"","21.8200","0.3616","1.8691"
"","21.8400","0.3619","1.8832"
"","21.8600","0.3621","1.9881"
"","21.8800","0.3625","1.9573"
"","21.9000","0.3628","1.8235"
"","21.9200","0.3632","1.8155"
"","21.9400","0.3636","1.7857"
"","21.9600","0.3640","1.8521"
"","21.9800","0.3644","1.8438"
"","22.0000","0.3647","1.8395"
"","22.0200","0.3651","1.8475"
"","22.0400","0.3654","1.8874"
"","22.0600","0.3658","1.8194"
"","22.0800","0.3661","1.7749"
"","22.1000","0.3665","1.7843"
"","22.1200","0.3668","1.9132"
"","22.1400","0.3671","1.9292"
"","22.1600","0.3673","1.9000"
"","22.1800","0.3675","1.9089"
"","22.2000","0.3678","1.9182"
"","22.2200","0.3681","1.9598"
"","22.2400","0.3684","1.8968"
"","22.2600","0.3688","1.7684"
"","22.2800","0.3693","1.7406"
"","22.3000","0.3697","1.9186"
"","22.3200","0.3701","1.8989"
"","22.3400","0.3705","1.8752"
"","22.3600","0.3708","1.9383"
"","22.3800","0.3711","1.9534"
"","22.4000","0.3714","1.9327"
"","22.4200","0.3717","1.8752"
"","22.4400","0.3720","1.9247"
"","22.4600","0.3723","1.9129"
"","22.4800","0.3726","1.9204"
"","22.5000","0.3729","1.9721"
"","22.5200","0.3732","1.9682"
"","22.5400","0.3735","1.9411"
"","22.5600","0.3738","2.0114"
"","22.5800","0.3741","1.9485"
"","22.6000","0.3745","1.8780"
"","22.6200","0.3749","1.8587"
"","22.6400","0.3753","1.8456"
"","22.6600","0.3757","1.8736"
"","22.6800","0.3761","1.9236"
"","22.7000","0.3764","1.9124"
"","22.7200","0.3768","1.8997"
"","22.7400","0.3771","1.8948"
"","22.7600","0.3775","1.8678"
"","22.7800","0.3778","1.9101"
"","22.8000","0.3782","1.9221"
"","22.8200","0.3784","1.8702"
"","22.8400","0.3787","1.9214"
"","22.8600","0.3789","1.9445"
"","22.8800","0.3792","1.9081"
"","22.9000","0.3794","1.9454"
"","22.9200","0.3798","1.9434"
"","22.9400","0.3801","1.9730"
"","22.9600","0.3805","1.9327"
"","22.9800","0.3810","1.9228"
"","23.0000","0.3814","1.8930"
"","23.0200","0.3818","1.8702"
"","23.0400","0.3821","1.9306"
"","23.0600","0.3824","1.9449"
"","23.0800","0.3827","1.9147"
"","23.1000","0.3831","1.9345"
"","23.1200","0.3834","1.9037"
"","23.1400","0.3837","1.9053"
"","23.1600","0.3840","1.9683"
"","23.1800","0.3843","2.0027"
"","23.2000","0.3846","1.9171"
"","23.2200","0.3849","1.9210"
"","23.2400","0.3851","1.9799"
"","23.2600","0.3854","1.9546"
"","23.2800","0.3858","1.9769"
"","23.3000","0.3862","1.9878"
"","23.3200","0.3866","2.0157"
"","23.3400","0.3870","2.0092"
"","23.3600","0.3874","1.9651"
"","23.3800","0.3877","1.9196"
"","23.4000","0.3881","1.9424"
"","23.4200","0.3884","1.9705"
"","23.4400","0.3888","1.9156"
"","23.4600","0.3892","1.9788"
"","23.4800","0.3895","2.0314"
"","23.5000","0.3898","2.0142"
"","23.5200","0.3901","1.9395"
"","23.5400","0.3903","1.9384"
"","23.5600","0.3906","1.9688"
"","23.5800","0.3908","1.9615"
"","23.6000","0.3911","2.0298"
"","23.6200","0.3915","2.0468"
"","23.6400","0.3919","1.9771"
"","23.6600","0.3923","1.9169"
"","23.6800","0.3927","2.0147"
"","23.7000","0.3931","2.0786"
"","23.7200","0.3935","2.0530"
"","23.7400","0.3938","1.9966"
"","23.7600","0.3941","1.9421"
"","23.7800","0.3944","1.9264"
"","23.8000","0.3947","1.9469"
"","23.8200","0.3950","1.8806"
"","23.8400","0.3953","1.8617"
"","23.8600","0.3957","1.9927"
"","23.8800","0.3959","2.0726"
"","23.9000","0.3962","2.0520"
"","23.9200","0.3965","2.0116"
"","23.9400","0.3968","1.9058"
"","23.9600","0.3971","1.9051"
"","23.9800","0.3975","2.0028"
"","24.0000","0.3979","1.9820"
"","24.0200","0.3983","1.9495"
"","24.0400","0.3987","1.9509"
"","24.0600","0.3991","1.9722"
"","24.0800","0.3994","2.0011"
"","24.1000","0.3998","1.9540"
"","24.1200","0.4002","2.0096"
"","24.1400","0.4005","2.0229"
"","24.1600","0.4009","2.0508"
"","24.1800","0.4012","2.0234"
"","24.2000","0.4014","1.9569"
"","24.2200","0.4017","2.0051"
"","24.2400","0.4019","2.0044"
"","24.2600","0.4022","1.9580"
"","24.2800","0.4024","2.0022"
"","24.3000","0.4028","2.0251"
"","24.3200","0.4031","2.0057"
"","24.3400","0.4035","2.0762"
"","24.3600","0.4040","2.1063"
"","24.3800","0.4044","2.0675"
"","24.4000","0.4048","2.1108"
"","24.4200","0.4051","2.0620"
"","24.4400","0.4055","2.0749"
"","24.4600","0.4058","2.0471"
"","24.4800","0.4061","1.9958"
"","24.5000","0.4064","2.0534"
"","24.5200","0.4068","2.0791"
"","24.5400","0.4071","2.0856"
"","24.5600","0.4073","2.1156"
"","24.5800","0.4076","2.0371"
"","24.6000","0.4079","2.0282"
"","24.6200","0.4081","2.0367"
"","24.6400","0.4085","2.0488"
"","24.6600","0.4088","2.0521"
"","24.6800","0.4092","2.0485"
"","24.7000","0.4096","2.0213"
"","24.7200","0.4100","2.0345"
"","24.7400","0.4104","2.0025"
"","24.7600","0.4107","2.0006"
"","24.7800","0.4111","1.9726"
"","24.8000","0.4114","1.9789"
"","24.8200","0.4118","2.0542"
"","24.8400","0.4122","2.0449"
"","24.8600","0.4125","2.0625"
"","24.8800","0.4128","1.9953"
"","24.9000","0.4131","2.0195"
"","24.9200","0.4133","2.0216"
"","24.9400","0.4136","1.9872"
"","24.9600","0.4138","1.9927"
"","24.9800","0.4141","1.9599"
"","25.0000","0.4145","2.0030"
"","25.0200","0.4149","2.0657"
"","25.0400","0.4153","2.0322"
"","25.0600","0.4157","2.0074"
"","25.0800","0.4161","1.9879"
"","25.1000","0.4165","1.9991"
"","25.1200","0.4168","2.0357"
"","25.1400","0.4171","2.1680"
"","25.1600","0.4174","2.1505"
"","25.1800","0.4177","2.1230"
"","25.2000","0.4180","2.0455"
"","25.2200","0.4183","2.0253"
"","25.2400","0.4187","2.0445"
"","25.2600","0.4189","2.1008"
"","25.2800","0.4192","2.1348"
"","25.3000","0.4195","2.1139"
"","25.3200","0.4198","2.0258"
"","25.3400","0.4201","2.0360"
"","25.3600","0.4205","1.9999"
"","25.3800","0.4209","2.0918"
"","25.4000","0.4213","2.1347"
"","25.4200","0.4217","2.1373"
"","25.4400","0.4221","2.1644"
"","25.4600","0.4224","2.0779"
"","25.4800","0.4227","2.0355"
"","25.5000","0.4231","2.0578"
"","25.5200","0.4235","2.1179"
"","25.5400","0.4239","2.1429"
"","25.5600","0.4242","2.1584"
"","25.5800","0.4245","2.1198"
"","25.6000","0.4247","2.1081"
"","25.6200","0.4249","2.0537"
"","25.6400","0.4252","2.0714"
"","25.6600","0.4255","2.1147"
"","25.6800","0.4258","2.0741"
"","25.7000","0.4261","2.1315"
"","25.7200","0.4265","2.1170"
"","25.7400","0.4270","2.0596"
"","25.7600","0.4274","2.0461"
"","25.7800","0.4278","2.1074"
"","25.8000","0.4281","2.1274"
"","25.8200","0.4284","2.1197"
"","25.8400","0.4287","2.1448"
"","25.8600","0.4291","2.2324"
"","25.8800","0.4294","2.2329"
"","25.9000","0.4297","2.1916"
"","25.9200","0.4300","2.0722"
"","25.9400","0.4303","2.0832"
"","25.9600","0.4306","2.1916"
"","25.9800","0.4308","2.2083"
"","26.0000","0.4311","2.1331"
"","26.0200","0.4314","2.1189"
"","26.0400","0.4318","2.1136"
"","26.0600","0.4322","2.0659"
"","26.0800","0.4326","2.0433"
"","26.1000","0.4330","2.0969"
"","26.1200","0.4334","2.1963"
"","26.1400","0.4337","2.2279"
"","26.1600","0.4341","2.2290"
"","26.1800","0.4344","2.1892"
"","26.2000","0.4348","2.0245"
"","26.2200","0.4352","2.0418"
"","26.2400","0.4355","2.0559"
"","26.2600","0.4358","2.0823"
"","26.2800","0.4361","2.1574"
"","26.3000","0.4363","2.1445"
"","26.3200","0.4365","2.1478"
"","26.3400","0.4368","2.0801"
"","26.3600","0.4371","2.0925"
"","26.3800","0.4375","2.0977"
"","26.4000","0.4379","2.1503"
"","26.4200","0.4383","2.1488"
"","26.4400","0.4387","2.1918"
"","26.4600","0.4391","2.2296"
"","26.4800","0.4394","2.2247"
"","26.5000","0.4397","2.1825"
"","26.5200","0.4401","2.1085"
"","26.5400","0.4404","2.1415"
"","26.5600","0.4407","2.1192"
"","26.5800","0.4410","2.0753"
"","26.6000","0.4414","2.1832"
"","26.6200","0.4417","2.2301"
"","26.6400","0.4419","2.1541"
"","26.6600","0.4422","2.1588"
"","26.6800","0.4425","2.2239"
"","26.7000","0.4428","2.1756"
"","26.7200","0.4432","2.1880"
"","26.7400","0.4436","2.1909"
"","26.7600","0.4440","2.1145"
"","26.7800","0.4444","2.0367"
"","26.8000","0.4447","2.0401"
"","26.8200","0.4451","2.0980"
"","26.8400","0.4454","2.2125"
"","26.8600","0.4457","2.1855"
"","26.8800","0.4461","2.1234"
"","26.9000","0.4465","2.0672"
"","26.9200","0.4468","2.1837"
"","26.9400","0.4471","2.1919"
"","26.9600","0.4474","2.2852"
"","26.9800","0.4477","2.3810"
"","27.0000","0.4479","2.2847"
"","27.0200","0.4481","2.1219"
"","27.0400","0.4484","2.1440"
"","27.0600","0.4487","2.1641"
"","27.0800","0.4491","2.2378"
"","27.1000","0.4496","2.3354"
"","27.1200","0.4500","2.3413"
"","27.1400","0.4504","2.2163"
"","27.1600","0.4508","2.1894"
"","27.1800","0.4511","2.2489"
"","27.2000","0.4515","2.2131"
"","27.2200","0.4518","2.2453"
"","27.2400","0.4521","2.1815"
"","27.2600","0.4524","2.1127"
"","27.2800","0.4527","2.0940"
"","27.3000","0.4530","2.1907"
"","27.3200","0.4533","2.2673"
"","27.3400","0.4535","2.3493"
"","27.3600","0.4538","2.3489"
"","27.3800","0.4541","2.2010"
"","27.4000","0.4545","2.1494"
"","27.4200","0.4548","2.1627"
"","27.4400","0.4552","2.1765"
"","27.4600","0.4556","2.1735"
"","27.4800","0.4560","2.2363"
"","27.5000","0.4564","2.1913"
"","27.5200","0.4567","2.1305"
"","27.5400","0.4571","2.2092"
"","27.5600","0.4574","2.2051"
"","27.5800","0.4578","2.2199"
"","27.6000","0.4582","2.3233"
"","27.6200","0.4586","2.2250"
"","27.6400","0.4589","2.1586"
"","27.6600","0.4591","2.1792"
"","27.6800","0.4593","2.2217"
"","27.7000","0.4596","2.1681"
"","27.7200","0.4598","2.2410"
"","27.7400","0.4602","2.2885"
"","27.7600","0.4605","2.2288"
"","27.7800","0.4609","2.2495"
"","27.8000","0.4613","2.2866"
"","27.8200","0.4618","2.2665"
"","27.8400","0.4621","2.2616"
"","27.8600","0.4624","2.2846"
"","27.8800","0.4627","2.2165"
"","27.9000","0.4630","2.2132"
"","27.9200","0.4634","2.3015"
"","27.9400","0.4637","2.2707"
"","27.9600","0.4640","2.2863"
"","27.9800","0.4643","2.3084"
"","28.0000","0.4646","2.2828"
"","28.0200","0.4649","2.1518"
"","28.0400","0.4652","2.2050"
"","28.0600","0.4655","2.2496"
"","28.0800","0.4658","2.2105"
"","28.1000","0.4662","2.2426"
"","28.1200","0.4666","2.1786"
"","28.1400","0.4670","2.2824"
"","28.1600","0.4674","2.3756"
"","28.1800","0.4677","2.3293"
"","28.2000","0.4681","2.3450"
"","28.2200","0.4684","2.3410"
"","28.2400","0.4688","2.2484"
"","28.2600","0.4691","2.2524"
"","28.2800","0.4695","2.2442"
"","28.3000","0.4699","2.3096"
"","28.3200","0.4702","2.2928"
"","28.3400","0.4704","2.2690"
"","28.3600","0.4706","2.3292"
"","28.3800","0.4709","2.2814"
"","28.4000","0.4711","2.2556"
"","28.4200","0.4714","2.2498"
"","28.4400","0.4718","2.2472"
"","28.4600","0.4722","2.2518"
"","28.4800","0.4726","2.2776"
"","28.5000","0.4730","2.2726"
"","28.5200","0.4734","2.3151"
"","28.5400","0.4738","2.3063"
"","28.5600","0.4741","2.3400"
"","28.5800","0.4744","2.2435"
"","28.6000","0.4748","2.2142"
"","28.6200","0.4751","2.2461"
"","28.6400","0.4754","2.2589"
"","28.6600","0.4757","2.2721"
"","28.6800","0.4760","2.2261"
"","28.7000","0.4763","2.1946"
"","28.7200","0.4765","2.2729"
"","28.7400","0.4768","2.3568"
"","28.7600","0.4771","2.3515"
"","28.7800","0.4775","2.3515"
"","28.8000","0.4778","2.3052"
"","28.8200","0.4782","2.2263"
"","28.8400","0.4787","2.2473"
"","28.8600","0.4790","2.2731"
"","28.8800","0.4794","2.3246"
"","28.9000","0.4797","2.2851"
"","28.9200","0.4801","2.3331"
"","28.9400","0.4804","2.2909"
"","28.9600","0.4808","2.2051"
"","28.9800","0.4812","2.2040"
"","29.0000","0.4815","2.3033"
"","29.0200","0.4818","2.2896"
"","29.0400","0.4821","2.2859"
"","29.0600","0.4823","2.3239"
"","29.0800","0.4825","2.3088"
"","29.1000","0.4828","2.4418"
"","29.1200","0.4831","2.4939"
"","29.1400","0.4835","2.4196"
"","29.1600","0.4839","2.3145"
"","29.1800","0.4843","2.2835"
"","29.2000","0.4848","2.2701"
"","29.2200","0.4851","2.3566"
"","29.2400","0.4854","2.3291"
"","29.2600","0.4857","2.3370"
"","29.2800","0.4861","2.3703"
"","29.3000","0.4864","2.3876"
"","29.3200","0.4867","2.4110"
